DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,LYLTY_CARD_NBR,LIFESTAGE,PREMIUM_CUSTOMER
21 April 2019,110,110164,112602,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,107087,OLDER FAMILIES,Mainstream
09 October 2018,113,113000,115341,96,WW Original Stacked Chips 160g,2,3.8,107103,OLDER SINGLES/COUPLES,Mainstream
27 May 2019,113,113115,116164,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,107116,RETIREES,Mainstream
01 August 2018,114,114085,117408,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,107117,OLDER SINGLES/COUPLES,Premium
21 December 2018,115,115185,118733,44,Thins Chips Light&  Tangy 175g,2,6.6,107131,OLDER SINGLES/COUPLES,Mainstream
31 May 2019,116,116065,119516,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,107137,OLDER FAMILIES,Mainstream
15 September 2018,118,118044,120938,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,107145,YOUNG SINGLES/COUPLES,Premium
15 February 2019,118,118071,121092,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,107152,YOUNG FAMILIES,Budget
22 April 2019,118,118071,121094,40,Thins Chips Seasonedchicken 175g,2,6.6,107154,YOUNG FAMILIES,Mainstream
27 August 2018,118,118239,122033,40,Thins Chips Seasonedchicken 175g,2,6.6,107155,YOUNG SINGLES/COUPLES,Mainstream
23 November 2018,118,118239,122035,96,WW Original Stacked Chips 160g,2,3.8,107157,OLDER FAMILIES,Budget
22 March 2019,118,118239,122036,22,Thins Chips         Originl saltd 175g,2,6.6,107158,RETIREES,Mainstream
04 May 2019,120,120307,123833,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,1,3.8,107167,OLDER FAMILIES,Budget
17 September 2018,120,120403,123924,96,WW Original Stacked Chips 160g,1,1.9,107170,OLDER FAMILIES,Budget
06 January 2019,120,120403,123925,78,Thins Chips Salt &  Vinegar 175g,1,3.3,107171,MIDAGE SINGLES/COUPLES,Mainstream
20 February 2019,123,123080,126439,44,Thins Chips Light&  Tangy 175g,2,6.6,107198,OLDER FAMILIES,Premium
09 October 2018,123,123152,126714,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,107199,YOUNG SINGLES/COUPLES,Mainstream
25 March 2019,123,123311,127367,47,Doritos Corn Chips  Original 170g,2,8.8,107212,RETIREES,Mainstream
27 September 2018,124,124017,127751,77,Doritos Corn Chips  Nacho Cheese 170g,1,4.4,107214,OLDER SINGLES/COUPLES,Premium
11 February 2019,124,124044,127774,47,Doritos Corn Chips  Original 170g,1,4.4,107216,MIDAGE SINGLES/COUPLES,Budget
05 December 2018,124,124249,127999,77,Doritos Corn Chips  Nacho Cheese 170g,1,4.4,107220,RETIREES,Mainstream
17 January 2019,124,124249,128000,96,WW Original Stacked Chips 160g,1,1.9,107221,OLDER FAMILIES,Budget
08 October 2018,126,126332,130296,40,Thins Chips Seasonedchicken 175g,2,6.6,108000,YOUNG SINGLES/COUPLES,Mainstream
25 January 2019,127,127307,130436,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,108004,RETIREES,Budget
28 January 2019,128,128050,130822,44,Thins Chips Light&  Tangy 175g,2,6.6,108010,YOUNG FAMILIES,Mainstream
03 October 2018,130,130163,134351,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,108027,MIDAGE SINGLES/COUPLES,Mainstream
18 October 2018,130,130252,134711,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,108031,YOUNG SINGLES/COUPLES,Mainstream
24 March 2019,130,130252,134713,40,Thins Chips Seasonedchicken 175g,2,6.6,108036,YOUNG SINGLES/COUPLES,Mainstream
23 May 2019,130,130378,135245,47,Doritos Corn Chips  Original 170g,2,8.8,108044,RETIREES,Budget
06 August 2018,131,131475,135821,27,WW Supreme Cheese   Corn Chips 200g,1,1.9,108054,OLDER FAMILIES,Budget
01 April 2019,134,134188,137961,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,108066,OLDER SINGLES/COUPLES,Budget
22 April 2019,134,134308,138163,40,Thins Chips Seasonedchicken 175g,2,6.6,108078,NEW FAMILIES,Budget
03 February 2019,134,134317,138176,47,Doritos Corn Chips  Original 170g,2,8.8,108081,YOUNG SINGLES/COUPLES,Mainstream
08 January 2019,136,136370,138746,61,Smiths Crinkle Cut  Chips Chicken 170g,1,2.9,108093,YOUNG SINGLES/COUPLES,Budget
30 October 2018,137,137115,139573,40,Thins Chips Seasonedchicken 175g,2,6.6,108103,RETIREES,Mainstream
25 October 2018,138,138241,142043,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,108117,RETIREES,Premium
05 August 2018,140,140110,142158,77,Doritos Corn Chips  Nacho Cheese 170g,1,4.4,108118,YOUNG SINGLES/COUPLES,Premium
23 July 2018,141,141034,142252,2,Cobs Popd Sour Crm  &Chives Chips 110g,1,3.8,108122,OLDER SINGLES/COUPLES,Mainstream
11 August 2018,141,141079,142301,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,108124,YOUNG FAMILIES,Budget
28 August 2018,142,142176,142975,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,108136,RETIREES,Mainstream
21 March 2019,145,145067,145268,16,Smiths Crinkle Chips Salt & Vinegar 330g,1,5.7,108157,YOUNG SINGLES/COUPLES,Mainstream
01 May 2019,145,145067,145269,44,Thins Chips Light&  Tangy 175g,2,6.6,108158,MIDAGE SINGLES/COUPLES,Mainstream
22 March 2019,145,145115,145325,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,108161,YOUNG SINGLES/COUPLES,Mainstream
05 July 2018,145,145261,145526,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,108173,OLDER SINGLES/COUPLES,Budget
03 June 2019,145,145261,145528,77,Doritos Corn Chips  Nacho Cheese 170g,1,4.4,108175,MIDAGE SINGLES/COUPLES,Mainstream
10 October 2018,147,147073,146153,44,Thins Chips Light&  Tangy 175g,2,6.6,108183,OLDER FAMILIES,Mainstream
13 April 2019,148,148229,148014,28,Thins Potato Chips  Hot & Spicy 175g,1,3.3,108210,OLDER SINGLES/COUPLES,Budget
24 April 2019,149,149094,148725,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,108216,RETIREES,Mainstream
16 June 2019,149,149094,148728,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,108221,YOUNG SINGLES/COUPLES,Mainstream
07 November 2018,149,149217,148893,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,108223,YOUNG FAMILIES,Budget
03 May 2019,150,150297,149600,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,108224,YOUNG SINGLES/COUPLES,Mainstream
25 June 2019,150,150322,149644,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,108229,YOUNG FAMILIES,Premium
04 May 2019,150,150371,149725,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,108236,YOUNG SINGLES/COUPLES,Mainstream
11 March 2019,150,150378,149734,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,108238,YOUNG SINGLES/COUPLES,Budget
13 January 2019,151,151272,149980,8,Smiths Crinkle Cut  Chips Original 170g,1,2.9,108244,RETIREES,Mainstream
09 October 2018,152,152073,150688,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,108245,MIDAGE SINGLES/COUPLES,Mainstream
27 December 2018,152,152096,150840,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,108252,YOUNG SINGLES/COUPLES,Mainstream
15 September 2018,152,152155,151247,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,108257,YOUNG FAMILIES,Budget
13 November 2018,152,152155,151248,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,108258,OLDER SINGLES/COUPLES,Premium
11 December 2018,152,152155,151249,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,108260,YOUNG SINGLES/COUPLES,Mainstream
18 February 2019,153,153195,152725,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,108279,OLDER SINGLES/COUPLES,Premium
06 January 2019,153,153277,153059,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,108286,RETIREES,Mainstream
06 September 2018,153,153340,153330,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,108293,RETIREES,Mainstream
01 May 2019,153,153340,153331,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,108294,NEW FAMILIES,Budget
19 November 2018,155,155155,156013,47,Doritos Corn Chips  Original 170g,2,8.8,108313,YOUNG SINGLES/COUPLES,Mainstream
03 December 2018,155,155155,156014,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,108316,RETIREES,Budget
06 February 2019,155,155249,156587,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,108322,YOUNG FAMILIES,Mainstream
10 February 2019,156,156241,158261,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,108337,MIDAGE SINGLES/COUPLES,Premium
22 May 2019,157,157198,159681,96,WW Original Stacked Chips 160g,2,3.8,108344,OLDER SINGLES/COUPLES,Budget
27 September 2018,158,158341,160078,40,Thins Chips Seasonedchicken 175g,2,6.6,108345,YOUNG SINGLES/COUPLES,Premium
10 December 2018,160,160001,160182,44,Thins Chips Light&  Tangy 175g,2,6.6,108351,OLDER FAMILIES,Budget
03 June 2019,160,160001,160185,44,Thins Chips Light&  Tangy 175g,2,6.6,108355,RETIREES,Premium
29 December 2018,160,160104,160781,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,108357,OLDER SINGLES/COUPLES,Premium
08 September 2018,162,162225,163159,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,108366,MIDAGE SINGLES/COUPLES,Mainstream
30 September 2018,162,162225,163160,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,108367,RETIREES,Budget
17 June 2019,162,162225,163162,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,108370,OLDER FAMILIES,Budget
18 November 2018,163,163280,163565,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,108377,RETIREES,Mainstream
29 May 2019,164,164057,164145,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,109011,MIDAGE SINGLES/COUPLES,Budget
30 October 2018,165,165040,165583,44,Thins Chips Light&  Tangy 175g,2,6.6,109016,YOUNG SINGLES/COUPLES,Budget
03 December 2018,165,165271,166655,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,109018,OLDER SINGLES/COUPLES,Budget
08 December 2018,165,165271,166656,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,109019,RETIREES,Mainstream
03 November 2018,165,165301,166808,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,109023,OLDER FAMILIES,Budget
21 December 2018,165,165307,166834,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,109028,MIDAGE SINGLES/COUPLES,Budget
08 June 2019,165,165307,166836,44,Thins Chips Light&  Tangy 175g,2,6.6,109030,OLDER SINGLES/COUPLES,Budget
12 November 2018,166,166308,168493,77,Doritos Corn Chips  Nacho Cheese 170g,1,4.4,109041,RETIREES,Budget
05 June 2019,169,169015,171053,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,109053,MIDAGE SINGLES/COUPLES,Premium
16 October 2018,169,169152,171209,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,109059,OLDER SINGLES/COUPLES,Budget
26 July 2018,170,170212,171947,40,Thins Chips Seasonedchicken 175g,2,6.6,109065,OLDER SINGLES/COUPLES,Budget
24 January 2019,170,170299,172064,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,1,3.8,109067,OLDER FAMILIES,Budget
28 August 2018,171,171218,172489,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,109069,MIDAGE SINGLES/COUPLES,Mainstream
16 October 2018,171,171218,172490,47,Doritos Corn Chips  Original 170g,2,8.8,109070,OLDER FAMILIES,Premium
09 November 2018,172,172017,172837,29,French Fries Potato Chips 175g,2,6.0,109075,MIDAGE SINGLES/COUPLES,Premium
24 February 2019,172,172159,173731,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,109091,OLDER FAMILIES,Budget
14 July 2018,173,173026,174338,40,Thins Chips Seasonedchicken 175g,2,6.6,109093,RETIREES,Budget
19 January 2019,175,175247,176389,47,Doritos Corn Chips  Original 170g,2,8.8,109110,YOUNG SINGLES/COUPLES,Mainstream
08 June 2019,180,180185,182201,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,109134,RETIREES,Mainstream
28 October 2018,181,181100,182978,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,109138,MIDAGE SINGLES/COUPLES,Mainstream
14 November 2018,181,181100,182979,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,109139,OLDER SINGLES/COUPLES,Mainstream
06 March 2019,181,181199,183393,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,109144,RETIREES,Premium
14 July 2018,181,181226,183503,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,109145,RETIREES,Mainstream
09 February 2019,181,181240,183565,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,109152,OLDER SINGLES/COUPLES,Mainstream
05 April 2019,181,181251,183609,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,109154,OLDER SINGLES/COUPLES,Mainstream
09 June 2019,182,182320,184655,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,109166,OLDER SINGLES/COUPLES,Premium
26 November 2018,183,183167,185791,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,109170,RETIREES,Premium
20 December 2018,183,183167,185792,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,109171,OLDER SINGLES/COUPLES,Premium
14 March 2019,184,184033,186425,47,Doritos Corn Chips  Original 170g,2,8.8,109176,OLDER SINGLES/COUPLES,Premium
10 August 2018,184,184108,186937,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,109181,OLDER FAMILIES,Budget
05 March 2019,184,184139,187138,22,Thins Chips         Originl saltd 175g,2,6.6,109185,OLDER SINGLES/COUPLES,Premium
05 July 2018,186,186044,188452,78,Thins Chips Salt &  Vinegar 175g,1,3.3,109194,MIDAGE SINGLES/COUPLES,Budget
28 October 2018,186,186324,188704,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,109201,OLDER FAMILIES,Budget
07 January 2019,186,186497,188853,28,Thins Potato Chips  Hot & Spicy 175g,1,3.3,109204,OLDER FAMILIES,Mainstream
29 April 2019,188,188182,189518,29,French Fries Potato Chips 175g,1,3.0,109215,OLDER FAMILIES,Premium
14 March 2019,188,188375,189743,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,109217,OLDER FAMILIES,Budget
24 January 2019,192,192500,193297,28,Thins Potato Chips  Hot & Spicy 175g,1,3.3,109234,MIDAGE SINGLES/COUPLES,Mainstream
08 March 2019,194,194164,193951,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,109242,MIDAGE SINGLES/COUPLES,Premium
14 February 2019,194,194318,194565,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,109256,OLDER SINGLES/COUPLES,Budget
18 June 2019,195,195178,195032,8,Smiths Crinkle Cut  Chips Original 170g,1,2.9,110000,MIDAGE SINGLES/COUPLES,Mainstream
05 October 2018,196,196064,195815,40,Thins Chips Seasonedchicken 175g,2,6.6,110002,YOUNG SINGLES/COUPLES,Budget
11 October 2018,196,196064,195816,44,Thins Chips Light&  Tangy 175g,2,6.6,110003,OLDER FAMILIES,Budget
18 April 2019,196,196182,196566,29,French Fries Potato Chips 175g,2,6.0,110010,YOUNG FAMILIES,Budget
08 August 2018,196,196201,196675,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,110013,MIDAGE SINGLES/COUPLES,Budget
24 June 2019,197,197142,197069,44,Thins Chips Light&  Tangy 175g,2,6.6,110027,RETIREES,Budget
03 January 2019,197,197314,197262,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,110028,RETIREES,Mainstream
10 July 2018,197,197356,197327,22,Thins Chips         Originl saltd 175g,2,6.6,110031,OLDER SINGLES/COUPLES,Mainstream
01 November 2018,197,197458,197450,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,110034,YOUNG SINGLES/COUPLES,Mainstream
26 June 2019,198,198172,197524,47,Doritos Corn Chips  Original 170g,2,8.8,110037,OLDER SINGLES/COUPLES,Mainstream
24 March 2019,199,199196,198438,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110040,OLDER FAMILIES,Premium
15 February 2019,200,200053,199355,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,110048,OLDER SINGLES/COUPLES,Mainstream
03 August 2018,200,200064,199373,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110049,RETIREES,Mainstream
05 June 2019,200,200335,199830,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,110058,RETIREES,Mainstream
06 August 2018,201,201013,199975,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,110060,OLDER SINGLES/COUPLES,Mainstream
10 October 2018,201,201013,199976,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110061,MIDAGE SINGLES/COUPLES,Budget
08 April 2019,201,201013,199980,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110064,OLDER FAMILIES,Premium
29 November 2018,202,202300,202129,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110070,MIDAGE SINGLES/COUPLES,Budget
11 March 2019,203,203053,202513,47,Doritos Corn Chips  Original 170g,2,8.8,110076,RETIREES,Mainstream
27 March 2019,204,204423,204046,29,French Fries Potato Chips 175g,2,6.0,110077,OLDER SINGLES/COUPLES,Mainstream
07 November 2018,207,207204,205805,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,110082,OLDER SINGLES/COUPLES,Budget
12 February 2019,208,208054,206416,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,110091,MIDAGE SINGLES/COUPLES,Mainstream
14 January 2019,209,209129,208221,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,110095,RETIREES,Premium
12 April 2019,209,209129,208223,110,WW Original Corn    Chips 200g,2,3.8,110097,YOUNG FAMILIES,Budget
25 June 2019,209,209129,208225,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110099,MIDAGE SINGLES/COUPLES,Budget
22 November 2018,209,209175,208474,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,110102,OLDER SINGLES/COUPLES,Premium
10 November 2018,210,210062,209174,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,110106,OLDER FAMILIES,Premium
26 February 2019,210,210062,209176,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110108,MIDAGE SINGLES/COUPLES,Mainstream
23 October 2018,210,210074,209232,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,110111,YOUNG FAMILIES,Mainstream
11 April 2019,210,210329,210336,78,Thins Chips Salt &  Vinegar 175g,2,6.6,110128,MIDAGE SINGLES/COUPLES,Premium
15 October 2018,210,210334,210358,47,Doritos Corn Chips  Original 170g,2,8.8,110132,RETIREES,Mainstream
27 April 2019,212,212125,211174,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,110140,RETIREES,Mainstream
08 February 2019,212,212234,211743,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,110143,YOUNG FAMILIES,Mainstream
27 March 2019,213,213176,213044,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110150,OLDER FAMILIES,Premium
06 December 2018,214,214478,214122,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110169,RETIREES,Premium
18 February 2019,214,214495,214148,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,110172,MIDAGE SINGLES/COUPLES,Mainstream
26 February 2019,215,215121,214331,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110175,MIDAGE SINGLES/COUPLES,Premium
18 January 2019,217,217060,216570,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,110184,RETIREES,Mainstream
03 April 2019,217,217060,216572,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,110186,YOUNG SINGLES/COUPLES,Mainstream
24 October 2018,217,217256,217460,78,Thins Chips Salt &  Vinegar 175g,2,6.6,110190,YOUNG FAMILIES,Budget
05 January 2019,219,219227,219352,78,Thins Chips Salt &  Vinegar 175g,2,6.6,110204,YOUNG FAMILIES,Budget
24 July 2018,221,221062,220289,47,Doritos Corn Chips  Original 170g,2,8.8,110215,OLDER FAMILIES,Budget
28 March 2019,221,221201,220845,30,Doritos Corn Chips  Cheese Supreme 170g,1,4.4,110222,RETIREES,Premium
15 October 2018,222,222118,222173,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110226,OLDER SINGLES/COUPLES,Mainstream
12 September 2018,222,222228,222798,110,WW Original Corn    Chips 200g,2,3.8,110236,YOUNG SINGLES/COUPLES,Budget
16 April 2019,223,223155,223872,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110246,MIDAGE SINGLES/COUPLES,Premium
12 March 2019,226,226040,226440,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,110256,OLDER SINGLES/COUPLES,Budget
02 August 2018,226,226135,226933,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,110258,YOUNG FAMILIES,Premium
28 June 2019,226,226362,228160,78,Thins Chips Salt &  Vinegar 175g,2,6.6,111004,OLDER SINGLES/COUPLES,Mainstream
15 March 2019,227,227052,228601,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,111008,YOUNG SINGLES/COUPLES,Mainstream
03 September 2018,228,228269,230219,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,111023,RETIREES,Mainstream
03 April 2019,230,230157,232986,47,Doritos Corn Chips  Original 170g,2,8.8,111037,RETIREES,Budget
15 June 2019,230,230157,232987,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,111039,RETIREES,Premium
10 February 2019,231,231014,233732,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,111044,OLDER FAMILIES,Budget
29 January 2019,231,231043,233854,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,111052,YOUNG SINGLES/COUPLES,Premium
29 August 2018,231,231115,234160,44,Thins Chips Light&  Tangy 175g,2,6.6,111054,OLDER FAMILIES,Premium
14 October 2018,231,231207,234539,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,111064,RETIREES,Premium
31 October 2018,232,232204,236353,40,Thins Chips Seasonedchicken 175g,2,6.6,111097,OLDER FAMILIES,Budget
27 June 2019,233,233325,237098,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,111112,YOUNG SINGLES/COUPLES,Premium
23 February 2019,234,234253,237671,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,111119,OLDER FAMILIES,Budget
10 February 2019,235,235032,237909,78,Thins Chips Salt &  Vinegar 175g,2,6.6,111121,OLDER SINGLES/COUPLES,Mainstream
29 October 2018,237,237039,240242,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,111129,YOUNG SINGLES/COUPLES,Budget
09 July 2018,237,237173,240865,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,111132,YOUNG SINGLES/COUPLES,Mainstream
11 January 2019,238,238043,242046,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,111152,YOUNG SINGLES/COUPLES,Budget
12 August 2018,238,238222,242764,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,111156,MIDAGE SINGLES/COUPLES,Budget
03 August 2018,238,238352,243300,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,111171,MIDAGE SINGLES/COUPLES,Mainstream
16 July 2018,240,240111,244163,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,111186,MIDAGE SINGLES/COUPLES,Premium
17 November 2018,240,240234,244338,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,111203,YOUNG SINGLES/COUPLES,Premium
25 June 2019,240,240291,244424,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,111209,RETIREES,Mainstream
24 April 2019,241,241196,245680,78,Thins Chips Salt &  Vinegar 175g,2,6.6,111214,OLDER FAMILIES,Budget
11 April 2019,242,242382,246607,47,Doritos Corn Chips  Original 170g,2,8.8,111229,MIDAGE SINGLES/COUPLES,Budget
09 May 2019,243,243069,246705,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,111233,YOUNG SINGLES/COUPLES,Budget
11 October 2018,243,243307,247031,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,111236,OLDER SINGLES/COUPLES,Budget
07 June 2019,245,245062,247454,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,111240,RETIREES,Mainstream
04 April 2019,245,245364,247874,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,111243,YOUNG FAMILIES,Mainstream
